21 411122221221103203 2230420222222222  0 022222222222 04212 0222222222222 00222222  0301221 7341662121000 0000000000011 2 0531222 014042 0000014222130222222 002222212212223221134442121112222100 1  04 0264152531100 72 2 8122122222122212225321212221221125 311123331 21 7 761112546311031421111212101 3 2 111427232111162223 3 4 7 611
22 022222222222111101 0010420222222222  0 022222222222 04221 3112221222222 01212222  012152112222000121000 0000000000011 1 0521112 014022 0000034203220222222 021122212221223132155531112222222100 5  06 0273  0141257 02 6 7132222211222221225321222121221121 112214333 21101051111313213133112222416004 4 9 412127212064381553 1 0 1 211
22 022222222222212221 0010412121222222  0 211222222222 04332 0222222222222 00222222  030142113212000121000 0000000000011 4 0352212 011012 0000014221120222222 022112212221233233233312222222121100 7  06 0142  0222100 42 914132222222212221124221222122212401 312224332 01 8 931112334112131322111412104 6 2 513118121928462323 3 0 3 310
21 212222222122112212 0044312122222112  0 521112221212 02221 2211222222222 01212222  012142110111442121000 0000000000011 5 0461212 01101118010034246330222222 002222212212222132245512221222222100 8  02 0152  03121001321114 32212222222122126421122121221121 411111333 02 9 861124333312232312211111104 5 1 321121 91724503333 3 0 3 512
12 022222222222112100 0042413222212112  0 911111111122 02222 0222222222222 00222222  000112111221132122000 0000000000031 0 8452100 000020 0202031343111122222 022112222112233332134441121221222211 0  00 0000  0000000 00 0 0 02222222222222220022222222200000 200000121 23 8 801113534114131511111204014 3 4 111140482554555322 0 0 0 211
12 022222222222113202 0010313212211222  0 521112211222 01221 2112222222222 01221222  000152112111452122000 0000000000021 0 1412200 000010 0202012221130222222 002222212212222323122231112222222220 0  00 0000  0000000 00 0 0 02222222222222220022222222200000 100000221 31 5 701314434123111412111206002 3 6 114154422056472334 2 0 2 1 9
24 022222222222113211 0010211221222222  0 521112121222 04331 2112222222222 01212222  023142113211442121000 0000000000011 2 05512211811022 0000034342130222222 002222212221233132212241112122222232 0  00 0000  0000000 00 0 0 02222222222222220022222222200000 200000031 23 7 701114434111032411211402204 8 5 812122282436465324 2 0 2 511
11 212222222122112101 0043320222222222  0 211222222222 01221 3111222222222 01222122  000112112211332122000 0000000000011 0 3341200 000020 0202020222120222222 012212212212222313133321122222222100 4  06 0351  0210100132 8 2152122222122222213411212221221321 212224221 21 71061115434113131322111416004 7 4 813429161838472243 1 0 1 5 8
21 411212122222111101 0010220222222222  0 122212222222 05662 0222222222222 00222222  014162115211562122000 0000000000011 2 05511211811042 0000014232130222222 002222212221233232213322221122222232 0  00 0000  0000000 00 0 0 02222222222222220022222222200000 100000221 51 5 70111444421213111222240600413 6 913526181938873222 1 0 1 8 9
21 121222222222112211 3242411221222222  0 911111211112 05231 7111111221222 0122222135513142111111442122000 0000000000011 3 0441212 014042 0000014234130222222 002222212221223202134412222222122100 2  01 0163  0311100 3211 5132222122222121224212222221211221 113224342 02 8 841115334121031112222411104 4 6 114135252038472333 2 5 7 311
21 311222222122213110 0010220222222222  0 222112222222 04441 4212212212122 02112222  011142113222000111000 0000000000011 4 05412211520022 0000034332120222222 022112231112222233222351112121221100 6  02 0273  0411100 72 7 9 32212221212222226411212221221121 111221223 21 8 951122434312431312211416004 7 1 731431252054544343 1 0 1 410
14 022222222222112203 0010420222222222  0 022222222222 06552 0222222222222 00222222  0002002 0000000522000 0000000000011 0 0602200 000040 0000014101130222222 002222212221200000000012222221220232 0  00 0000  0000000 00 0 0 02222222222222220022222222200000 000000223 04 5 700000000104111411211406004 6 61111133633245853523 3 0 3 0 9
24 022222222222113201 0130220222222222  0 311122222222 05442 0222222222222 00222222  030142113211331122000 0000000000011 3 05122211920032 0000024211130222222 002222212222123132211212122222221100 5  01 0233  034110013211 6 72222211222122222311222122221401 114224323 01 7 711115555111031511111426001 4 2 132127131738825254 1 1 2 111
22 022222222222111110 0010220222222222  0 122222221222 02352 0222222222222 00222222  013142113111461122000 0000000000011 2 05122211520022 0000024101130222222 002222212221223133134422222121222100 2  02 0261  0522100132 314 82212222122222125112222222211121 211124221 21 8 951113335211031121222416004 5 1 311118262461642223 1 0 1 210
12 022222222222132110 0010320222222222  0 211222222222 01232 0222222222222 00222222  000122111132000122000 0000000000022 0 4352200 000010 02020323461121222212812122221122232123134441112212221222 0  00 0000  0000000 00 0 0 02222222222222220022222222200000 000000223 23 81006666364114122511111402204 3 1 1211 0 0 003082333 1 0 1 2 9
12 022222222222113311 0010420222222222  0 022222222222 05112 0222222222222 00222222  000112111241351122000 0000000000011 0 4422200 000040 0202044446130222222 002222212221233323112222112222222100121082 0163  0331256 02 713 32212221222221225212222122222121 211114323181 7 951513535123121412111214034 5 1 533147231764462234 2 0 2 4 9
24 022222222222122101 0010420222222222  0 022222222222 04221 2112222222222 01212222  030142112141451122000 0000000000022 3 04122211720042 0000024231130222222 002222212221233131134412222222122100 2  01 0261  0421100 42 7 1131222221222221223312222121221121 111124223 01 7 756665445401031511111416004 3 4 314121182035552333 1 0 1 111
11 211222222222113210 0150420222222222  0 022222222222 04242 0222222222222 00222222  000142112221332122000 0000000000011 0 3332200 000010 0202032222130222222 002222221212233232122332111222221222 0  00 0000  0000000 00 0 0 02222222222222220022222222200000 000000221 21 6 901113333113122112222406002 6 2 511437352264532233 1 1 2 4 8
22 022222222222111120 0010212221222112  0 911111111122 06662 0222222222222 00222222  0301522 0000000122000 0000000000033 2 0402222 020042 0000014101130222222 002222221212222132142321212222223232 0  00 0000  0000000 00 0 0 02222222222222220022222222200000 000000111 34 8 803555555401031411211406004 5 2 331123141900001111 2 0 2 011
11 311212222222113210 0044320222222222  0 411222221212 04442 0222222222222 00222222  000152113111431122000 0000000000011 0 1312200 000030 0202034241130222222 002222212221233313222231112222222100 3  01 0341  0411100 62 3 6 22112212222222226411222121211121 111222321 21 7 851114444113131421111416004 3 9 413119152057475333 1 0 1 010
21 411212222122123102 0010313222222111 86 521112221212 01351 7111112211222 01212222  011141111221332112000 0000000000022 3 1541212 014042 0000014101130222222 002222212221223132122361121111222100 4  03 0171  0441257 021110 62222212221122226212222221224121 111111121 21 7 741212445211031421111112204 7 1 712120131932464223 2 0 2 611
21 412122112222113211 0010211221222222  0 421121221222 01112 0222222222222 00222222  011142110211452122000 0000000000011 2 04212211511042 0000014232130222222 002222212221233232134422221122221100 2  01 0153  0311100 33 4 8 72221221122222224411222121221124 212124231 23 6 761145555312101421111416004 3 6 113117192238561332 2 0 2 310
22 022222222222222120 0010220222222222  0 321112222222 01221 2112222222222 01221222  024142112111061122000 0000000000011 1 05123211820042 0000014211130222222 002222212221223202233312222122221100 2  01 0371  041210013210 7 92222221211222223121222222221124 111124111 21 9 956666666211031511111416004 5 9 633212102047565222 2 0 2 311
12 022222222222112110 0010112222222112  0 222122222122 05242 0222222222222 00222222  000142111111462122000 0000000000011 0 3531200 000010 0202034345430222222 002222212221233323122311222222221100 7  05 0322  0312100 5212 9132222222212211226321222121205401 020224221 23 51041113334114121312211416004 7 7 513137332238483424 1 0 1 6 6
21 222222122122222221 0010220222222222  0 411212212222 04441 2211222222222 01222122  024162117211431122000 0000000000011 1 0311222 014042 0000014232120222222 021221212221233231233312222222122100 5  06 0344  8441284 021114 42221222222122126411222121225501 014224223 41101061115434113131511111416004 8 1 712125131838382324 3 0 3 111
11 211222222222111101 3060420222222222  0 022222222222 04221 1222222222221101212222  000132111211461122000 0000000000011 0 1512200 000010 0202014102130222222 002222212212233323144431112222222100 2  05 0373  0521100 3213 5 72222121222221226411212221211325 113221321 21101051513435114121511111116004 4 6 112142231838374233 1 3 4 311
13 022222222220112202 0010420222222222  0 022222222222 05452 0222222222222 00222222  000152114221331122000 0000000000021 0 1311200 000040 0202023341111122222 012212212221223312112222112222223100 3  05 0243  0321100 62 6 0 02222212222222226312222121224401 013222311 21 6 961121434114121421111426004 4 9 412135272038481323 2 0 2 0 8
11 811111122112112110 0042420222222222  0 022222222222 07552 0222222222222 00222222  0001222 0000000122000 0000000000011 0 3302200 000020 0202022336430222222 002222212221232223212222112222222222 0  00 0000  0000000 00 0 0 02222222222222220022222222200000 000000432 04 5 903333333114132421111206004 8 1 121137432548381544 1 0 1 0 7
22 022222222222221122 0010215221112112  01011111111112 04221 8111211211122 01221222  012142112111452122000 0000000000011 3 04322211620042 0000034233230222222 002222212212223233133422112222221100 3  01 0343  0422100 72 3 7 82212221122222221122222222121401 312224221 33101011111435401031511111116004 6 3 522121182037381112 4 0 4 411
12 022222222223112121 0030313122222121103 321222122122 05222 0222222222222 00222222  000122111111432122000 0000000000011 0 8562200 000030 0202001101120222222 021122231112233213144412222222123100 3  05 0173  0312100 5114 7132222221222221125222222121221121 312222231 43 8 861612434311031511111112104 6 1 521443271861541333 3 0 3 511
21 211222222222113211 0010213211222112  0 221222221222 02361 1212222222222 01222212  030142111141552122000 0000000000011 3 0451212 011032 0000034241130222222 002222212212223131155541112122223100 6  02 0323  0212100 331110 62222212221122225122222221225401 211223221 22 91061115545113131511111122204 3 3 151523182038542333 2 0 2 210
12 022222222222112201 0010320222222222  0 211222222222 05252 0222222222222 00222222  000112110111561122000 0000000000022 0 4511200 000040 0202041101130222222 002222212222133313111231112222221100 2  05 0171  0611100131 213 82122222122221224212222221221124 111232111 41101041113555111031511111416004 3 6 114132232036862333 1 0 1 311
14 022222222222312211 0010420222222222  0 022222222222 04331 1122222222222 01221222  000152113111331122000 0000000000011 0 1312200 000030 0202044241130222222 002222212212233333312212222222121100 8  06 0141  0321100 52 813 62222212122221226411222121225401 013223323 21 6 761110000312131421111416004 4 1 112129141703552323 2 0 2 110
11 212222222122213120 0010211221222222  0 221222221222 01111 4112222222112 01222221 9000122111111452122000 0000000000011 0 3452100 000040 0202034423120222222 012222112212222323133322122122221232 0  00 0000  0000000 00 0 0 02222222222222220022222222200000 200000111 22 71001511333104231421111106004 5 2 523143382255465323 2 0 2 4 8
14 022222222222111121 0050420222222222  0 022222222222 07552 0222222222222 00222222  0001222 0000000122000 0000000000022 0 0302200 000040 0000022221130222222 002222212221212332234512222222123232 0  00 0000  0000000 00 0 0 02222222222222220022222222200000 000000221 24 5 506666666000032122122406004 5 51152127 0 001015222 3 0 3 011
23 022222222220112111 0010211222222221 11 122222221222 01111 1212222222222 01222212  0111321 9111352122000 0000000000011 3 04212211411032 0000014101230222222 002222211222222232223412122222221100 5  02 0163  0312283 02 313 72212221222221221211222222221124 113124111 21 6 631111555111031511111111204 2 1 121117212338382333 2 0 2 311
22 022222222221212211 0010220222222222  0 311222221222 04221 4112212221222 02212212  0241321 8222000122000 000000000001110 0572212 014032 0000023102111122222 022121221212223132134412222222121221 0  00 0000  0000000 00 0 0 02222222222222220022222222200000 500000221 22101001113334212132421111201204 6 1 354420162044442223 2 0 2 811
11 321212122222111111 0010420222222222  0 022222222222 04551 6122211212112 01212222  000132113212000211311 0333333333300 6 5471100 000040 02020343363112222212212122212221233313134462111111222211 0  00 0000  0000000 00 0 0 02222222222222220022222222200000 000000323 03 8 80211144411312141121110210410 1 531345332063522222 2 0 2 711
22 022222222222111110 0043312222112222  0 511122221212 01111 4111221222222 01212222  030142110112000122000 0000000000011 1 05112111511042 0000024342130222222 002222212212223332123422112222222100 1  01 0173  0111100132 713 42221221222221224312222121221124 111114221 21101051112444311031421111426004 3 1 122126312406263334 1 0 1 311
23 022222222220112200 3130420222222222  0 022222222222 04221 1212222222222 02212122  023132112211342122000 0000000000011 6 05322111811042 0000024342130222222 002222212221233202124452121111221100 2  02 0170  0312100 82 9 7 42221221212222225312222121221124 212124331 21 8 701215444401031411112416004 6 1 532113142161482333 0 4 4 412
22 022222222222112100 1242420222222222  0 022222222222 04221 3112222221222 01222212  030142112111451122000 0000000000011 1 04122211720042 0000024232130222222 002222212221233332134422112222221100 6  02 0361  0521100 52 7 6112222211222122225421222111221224 114224233 01 9 961112555401011511111416004 3 1 112322131804551333 0 3 3 111
23 022222222220113202 0010330222222222  0 611212211212 05221 1212222222222 01212222  0221221 9221122122000 000000000001125 0552222 013022 0000024344111122222 012122221122233132133321122222221221 0  00 0000  0000000 00 0 0 02222222222222220022222222200000 100000442 03101001115555020031511111106004 5 1 531127171981372333 2 0 2 611
11 511211122222113201 0010220222222222  0 411212221222 01222 0222222222222 00222222  000152112211251122000 0000000000011 0 2412200 000040 0202024211120222222 011222221212232323312321222222211100 3  05 0163  0221100 4313 7 62222211222221226411212221225121 220111311 11 5 731115555313131421111416004 3 4 313135462665573222 1 0 1 1 9
21 411212222122112200 0043220222222222  0 311222221222 04441 1212222222222 01212222  030162116111451121000 0000000000011 2 04112211620042 0000024101130222222 002222212221223101113342121121221100 6  02 0263  0511100 72 7 1101222221221222226212222221221121 111224321 31 7 961111555312231112222416004 0 0 0000 0 0 000000000 0 0 0 0 9
21 511222112122113210 1144211222222122  0 521122121122 02121 3112222221222 01221222  013142110211432122000 0000000000011 2 04512111511022 0000034243120222222 021122221122233231134431112222223221 0  00 0000  0000000 00 0 0 02222222222222220022222222200000 300000443 03 91001114345401031511111106001 4 2 312225 0 047562223 1 2 3 410
21 311222212222112111 0010311221222222  0 122122222222 05221 1212222222222 01212222  024132112322000122000 0000000000011 7 0551212 011032 0000024332220222222 012222112221223131223432221121221100 6  02 0273  0311100102 5 8132222122122221226312222121221125 312121311 41 4 521112444401031421111412202 6 6 711527131764444323 2 0 2 410
11 411212222122111100 2310320222222222  0 411122222212 06552 0222222222222 00222222  0002002 0000000122000 0000000000021 0 0602200 000020 0000024233130222222 002222212212200000032012222222120232 0  00 0000  0000000 00 0 0 02222222222222220022222222200000 000000313 24 7 703333554103131421111405044 4 1 312143683053452553 0 5 5 011
23 022222222220112210 0044220222222222  0 511211221222 02241 3112212222222 01221222  030151110222000312321 0333333333300 1 23412211520042 0000034242130222222 00222221221222313212333111222222210012 821 0253  0011100 54 3 6112212212222122225511222111221142 112024321 21 7 041115555311031421111216004 4 1 313225282342442333 1 0 1 418
12 022222222222112112 0010311122222222  0 212222222212 07552 0222222222222 00222222  0002002 0000000122000 0000000000022 0 0602200 000040 0000014211130222222 002222212222133333311122122221222232 0  00 0000  0000000 00 0 0 02222222222222220022222222200000 000000421 24 4 603334444104111421111406004 3 6 114124182038483434 3 0 3 0 9
21 411211222222113211 0010220222222222  0 321112222222 06551 3212211222222 01222212  0302002 0000000312331 0333333333300 0 0602322 017042 0000012101130222222 002222221212223232234412222222120212 0  00 0000  0000000 00 0 0 02222222222222220022222222200000 000000131 34 8 803333434105131411211406004 3 3 113122 0 037472223 2 0 2 011
23 022222222220212201 0010220222222222  0 511111222222 01221 2112222222222 01222212  022142110111452122000 0000000000011 2 05312111520042 0000024242130222222 002222212221232102134421122222221100 2  06 0162  0321100 5111 9 52222122212122226312222121211121 211122331 34101051113000222111511111422204 4 3 311128222056812222 1 0 1 411
21 311212222222111101 0010230222222222  0 521122211212 06552 0222222222222 00222222  0222002 0000000311211 0333233233200 3 1302322 011022 0000043344130222222 002222212221223132312242121112223100 3  01 0213  0911100 32 915112222222212122215521121121224401 020223333 04 4 726326636121032112222416004 3 1 151120172038382224 1 0 1 0 8
11 222122222122112111 0010120222222222  0 211222222222 04131 2112222222222 01222221 8700112113111461122000 0000000000011 0 1511300 000040 0202014106130222222 002222212222132323122331112222221100 1  01 0171  0512247 03 3 8 72212221122222226122222221221123 112231211 31 7 75111343411513142111141600411 1 813138332137464332 2 0 2 811
11 411211222222112201 0010030222222222  0 022222222222 06551 2112222222222 02221122  0001522 0000000122000 0000000000011 0 2302200 000010 0202024101130222222 002222212212232323122322222121222222 0  00 0000  0000000 00 0 0 02222222222222220022222222200000 000000111 14 5 803336436125121322111406004 5 4 142132302254552220 1 0 1 0 8
21 311212222222111100 0042220222222222  0 711111122212 02221 4112112222222 01222221  013132112211332122000 0000000000011 5 0352212 013032 0000034332111122222 012222112221232102133312122222223212 0  00 0000  0000000 00 0 0 02222222222222220022222222200000 100000221 21 8 801115555301031511111406001 8 2 734122312537383333 0 0 0 611
22 022222222222222200 0010420222222222  0 022222222222 02221 3111222222222 01222221  030142111111461122000 0000000000011 1 05322211520042 0000034102230222222 002222212212232113135512222122223100 6  01 0273  0511255 0314 3 92212222212222125311222221221124 112112311 31101061155555401031122122416004 6 1 142224212161301550 0 0 0 511
21 212212222222111100 0010211222222112  0 521122121212 01151 3111222222222 02212122  023142110111332311331 0333233333300 2 0351212 013032 0000034245330222222 002222212212233233145512222222121212 0  00 0000  0000000 00 0 0 02222222222222220022222222200000 000000321 22 8 801133444101032411211206004 4 1 322126192055461431 0 0 0 411
14 022222222222111100 0342230222222222  0 211222222222 04122 0222222222222 00222222  000122112111442122000 0000000000011 0 6531200 000030 0202023244130222222 002222212221232323112222112222222100 3  02 0273  0112100 91 3 2132112222222221224411222121221121 213114333 01 8 951115334222132322111114011 6 5 712137312101075333 0 3 3 410
22 022222222222112221 0044411221222222  0 222212221222 04111 2112222222222 01212222  013142110111442122000 0000000000011 2 05212111811042 0000014102130222222 002222212221233232144422122122221100 2  02 0273  0422100 13 8 7132222221122221226411222121221224 212121321 21 7 861225555401031511111116001 4 3 131518142055534123 3 0 3 410
22 022222222222111101 0010420222222222  0 022222222222 00552 0222222222222 00222222  0302002 0000000621000 0000000000001 0 0602222 020042 0000014101130222222 002222222221133223112212222222123232 0  00 0000  0000000 00 0 0 02222222222222220022222222200000 000000432 04 1 105455444401033421111406004 4 2 152124412864531334 1 0 1 011
11 411212222122111111 0010420222222222  0 022222222222 04241 2212122222222 01212222  000152114212000412000 0000000000011 0 4521200 000030 0202014233330222222 002222212221232323212212122222221212 0  00 0000  0000000 00 0 0 02222222222222220022222222200000 100000221 21 9 90111133311413241121110600412 1 912144271838382333 2 0 2 811
21 411122222122112211 0010420222222222  0 022222222222 04332 0222222222222 00222222  030152113111552122000 0000000000011 1 0412222 011032 0000024101130222222 002222212212222131112242112121221232 0  00 0000  0000000 00 0 0 02222222222222220022222222200000 100000111 31 5 601565555401031511111406004 4 61112126141814461550 2 0 2 110
21 211222222222113101 0010420222222222  0 022222222222 04241 1212222222222 0122222120024142112211462122000 0000000000011 2 05223211711022 0000014211130222222 002222212212233333223312122222222100 3  01 0364113521100102 7 8 92222221112222224112222222212125 112224213 01 7 751115555311031511111216000 6 0 730117 91852221333 1 0 1 411
22 022222222222122111 0045220222222222  0 211222222222 01441 1212222222222 01222212  013142112111562122000 0000000000012 2 05122211811042 0000014232120222222 022221112221233232212222221122223232 0  00 0000  0000000 00 0 0 02222222222222220022222222200000 100000241 24 8 801515445212122122122102101 4 3 122120262448485224 2 0 2 211
21 411222122122112120 0044311222122222  0 511122221122 01111 1212222222222 0122222120922142110111461122000 0000000000022 1 05122211611042 0000014211130222222 002222212221233132134441111222221100 2  01 0161  0521100132 7 9112222221212122221321212221221125 111234211 41 6 941113445401011511111416001 2 61114119152066361212 2 0 2 2 8
21 511112222122112211 0010220222222222  0 221122222222 05231 3211221222222 0122222114630142111211432121000 0000000000011 4 03222211711022 0000024243130222222 002222211222223131144531112222222100 2  02 0341  0422100 12 310 72212221221222223222222121221122 112224121 21 8 841114444401031411211126004 4 2 113115142054542222 2 0 2 311
14 022222222222103001 0050530222222222  0 211222222222 02331 1122222222222 01212222  000152113111352122000 0000000000011 0 1452200 000010 0202043443120222222 012222112221233313211312222222122222 0  00 0000  0000000 00 0 0 02222222222222220022222222200000 100000313 03 71001113334104131322111406004 7 5 812129262164543533 1 0 1 4 8
21 411222221122112201 0010220222222222  0 211222222222 01221 1212222222222 01222212  013152112222000122000 0000000000011 2 04322211820042 0000034342130222222 00222221222123333313331212222222210010  02 0263  0321234 0312 6 32212212222212224222222121221125 113124321 21 91051113455401031321211116004 5 3 521117 91833532333 1 0 1 310
21 511212122122222211 0010420222222222  0 022222222222 04331 2212212222222 01212222  030152115222000122000 0000000000011 2 03222112120042 0000024331130222222 002222212221233132145541112212221100 9  06 0144 17241205 0213 9102222222211221226411222121225401 112222211 22 9 961315444211031421111116004 6 6 513121162055552223 2 0 2 111
22 022222222222113200 0030314222211112  0 511212211222 01222 0222222222222 00222222  014142112111452121000 0000000000011 4 04623111611012 0000044344311122222 031112212212233132122222122122222221 0  00 0000  0000000 00 0 0 02222222222222220022222222200000 200000341 23 9 901111333202212412111102104 6 2 521133372464552444 0 0 0 411
21 112222222222112212 0010313121222112  0 711112221112 06551 2212222221222 01212222  0301222 0000000311311 0333333333300 2 03022211620042 0000014101130222222 002222212221233332123331112222222232 0  00 0000  0000000 00 0 0 02222222222222220022222222200000 100000121 34 2 206666666401031511111406004 4 2 153112654225551233 3 0 3 011
24 022222222222113201 0010420222222222  0 022222222222 02231 7111111221222 02212122  0111321 9111662122000 0000000000011 6 0561212 014032 0000034342220222222 012221212212233333345512122222222221 0  00 0000  0000000 00 0 0 02222222222222220022222222200000 300000411 23 8 801112535401021511111106004 7 1 532419152044542323 1 0 1 811
21 411212122222121200 0343220222222222  0 121222222222 06252 0222222222222 00222222  0301522 0000000122000 0000000000033 2 0402222 020042 0000014101130222222 002222212212222103134442121121222232 0  00 0000  0000000 00 0 0 02222222222222220022222222200000 100000111 34 8 903335555103131122122104012 6 3 512217242448381151 0 3 3 010
13 022222222220113210 0143420222222222  0 022222222222 05551 1122222222222 01212222  000142111222000212211 0233233333300 1 2371100 000030 0202033243220222222 012122222112233323333312221222221100 5  06 0353  0141248 011314 72222221222221126611221111221221 113122322 02101051151333114132312211411202 8 4 711340312037574323 1 1 2 711
22 022222222222112110 0030411221222222  0 222212221222 04332 0222222222222 00222222  030151113211452221311 0333333333300 0 14122211820042 0000024101130222222 002222212221233233145432121221222232 0  00 0000  0000000 00 0 0 02222222222222220022222222200000 100000313 31 5 701415634221031511111406004 4 6 111218121964541332 1 0 1 1 9
21 311222222122112200 1343311222212222  0 211222222222 06551 1212222222222 01221222  0232002 0000000122000 0000000000011 0 0602222 020042 0000014211130222222 002222212212233233333321122222220212 0  00 0000  0000000 00 0 0 02222222222222220022222222200000 000000311 24 9 900000000401031421111400004 4 6 314332181838372333 0 4 4 011
22 022222222222112220 0010420222222222  0 022222222222 06551 3111222222222 01222221122302002 0000000312211 0333333333300 0 0602222 020042 0000014101130222222 002222212221233232334412221222223232 0  00 0000  0000000 00 0 0 02222222222222220022222222200000 000000232 04 5 803333444124131322111406004 3 2 132118292523575333 2 0 2 0 8
23 022222222220221111 0010230222222222  0 411112222222 06262 0222222222222 00222222  0121422 0000000122000 0000000000021 2 0502222 020042 0000014101130222222 002222212221223332130031222121221100 2  05 0271  0921100 63 6 7 22122211222222222312222211222221 112123111 31 3 433515555401031511111116004 3 6 113126252238382112 2 0 2 010
12 022222222222112111 0030312222122122  0 511122121222 05262 0222222222222 00222222  000132112222000122000 0000000000011 0 1321100 000020 0203022322130222222 002222212212233333211221212222222212 0  00 0000  0000000 00 0 0 02222222222222220022222222200000 000000321 34 6 801133534204121421111406004 4 4 112027222047463323 2 0 2 2 9
21 212212222222221111 0010220222222222  0 311212222222 02321 1212222222222 01212222  012152111222000122000 0000000000011 1 04412111711032 0000034245130222222 002222212221223131142242111122221100 1  01 0363  0412100 43 7 8112222221122122223312222121221142 112124111 31 81051114554311031511111416004 4 2 114124131838382124 2 0 2 3 9
23 022222222220111110 2242211222222221 85 411222221212 02552 0222222222222 00222222  030142113221442211211 0333333333300 1 3541222 020042 0000034442120222222 011222212221233133112212122222222100 5  06 0273  0121100133 6 5 72222111222222226511122121221121 212121211 23 91042215454123111311122415031 6 4 713126192038564333 1 4 5 310
14 022222222222112211 0010420222222222  0 022222222222 05112 0222222222222 00222222  000132110111562122000 0000000000011 0 1521100 000020 0202044341120222222 012222112221233313312212222222123221 0  00 0000  0000000 00 0 0 02222222222222220022222222200000 100000111 33 91001111434113111511111202204 6 5 511135282103045222 2 0 2 610
21 411212222122212200 1110311122222222  0 321221221222 02221 4111212222222 0222122133622132111241122112000 000000000001115 0451112 012022 0000032342330222222 002222212221223332223331112222222222 0  00 0000  0000000 00 0 0 02222222222222220022222222200000 200000331 23 5 801100020311032411211101104 4 1 133224212133382111 0 2 2 3 8
21 411212222122112110 0030211222222112  0 611112121222 04252 0222222222222 00222222  022152113111661122000 0000000000011 1 05112211720022 0202024211130222222 002222212212222132133432122121221100 7  01 0273  0722264 02 3 7 11212221222222225321222121221142 112212423 21 4 751115555311011321211416004 5 3 322224192063621233 1 0 1 2 8
24 022222222222111101 0110230222222222  0 611122221112 06551 5111212221222 01222221 14112002 0000000122000 0000000000033 0 06022211520042 0000024221120222222 012222112221223133122212222222124232 0  00 0000  0000000 00 0 0 02222222222222220022222222200000 000000213 04 8 803545555122111511111406004 9 4 812135412554546212 1 1 2 011
21 211222222222003201 1042411222222112  0 621111221122 02331 1212222222222 01221222  012152111212000122000 0000000000011 1 04412111720012 0000034332120222222 02212121222122313212432222211222210010  04 0261  0131254 02 713 11222221222221225321222121221125 112111333 21 81061112445113131421111316004 4 4 111121182064444333 1 1 2 3 9
11 211222222222112210 0010313222222111  0 121222222222 05222 0222222222222 00222222  0001121 9122000122000 0000000000011 0 6542200 000030 0202034342130222222 002222212221233313212212222222121100 8  02 0162  0111100 52 7 9132222221212221225412222111225121 311223221 31 8 961111000114121312211416004 5 3 323335372354543121 1 0 1 610
21 321212122222112200 0010220222222222  0 321122221222 01532 0222222222222 00222222  022152113111431122000 0000000000011 1 03122211811022 0000014241120222222 01221221222123213212433212212122110012  65 0341  0511100 43 7 8 62222211122222224212222221221121 111224323 21 7 741115436321011411211215014 3 2 1231 9122147445212 0 0 0 011
21 312212222122122200 2042211222222221 30 421112222212 05231 3112212222222 01212222  023132112211432122000 0000000000011 3 05322111811012 0000034342130222222 002222212212213332145431122122222232 0  00 0000  0000000 00 0 0 02222222222222220022222222200000 100000111 31 7 801144345202131421111206001 5 2 533228 0 038472333 0 2 2 310
111011111111112112211 0010320222222222  0 911111211112 04442 0222222222222 00222222  000152113111461122000 0000000000011 0 1511200 000040 0202033342130222222 002222212212233113123442111122221100 6  01 0171  0432100 5212 8 22122222122212226511212121211124 112121413 01 9 951113444123231511111416004 8 4 812159702521511313 2 0 2 511
24 022222222222111101 0010211222222112  0 221222221222 02261 1212222222222 01212222  012142110212000122000 0000000000011 2 05512111611042 0000023232130222222 002222212221233232233421222221221232 0  00 0000  0000030 00 0 0 02222222222222223411222121221501 112124221 22 8 851114444311011511111222204 4 7 312126181938476222 1 0 1 411
21 222121222222113201 0045420222222222  0 022222222222 04232 0222222222222 00222222  022132111111462122000 0000000000011 2 05322211611012 0000034343130222222 002222221212233333123332121221222100 8  02 0273  0221100 23 7 3142212221222222123312222121221121 212224433 01 7 931113444321031421111422104 7 1 832120212246462333 1 0 1 6 9
22 022222222222111102 0060212222222112  0 522112121212 04342 0222222222222 00222222  0301522 0000000111000 0000000000011 1 0302222 020042 0000032221130222222 002222212212222232145522222122123232 0  00 0000  0000000 00 0 0 02222222222222220022222222200000 200000121 34 8 803014565401031511111206004 5 2 121134272047053423 2 0 2 011
21 311212222222211101 0010420222222222  0 022222222222 01331 1212222222222 01212222  030152113111351122000 0000000000022 1 04122211820022 0000014101130222222 002222212222133232230021122222222100 3  05 0261  0311100 53 812142222222122212125112222222221121 111234333 01 7 851110555401011511111426004 0 0 0000 0 0 000000000 1 0 1 010
24 022222222222113301 0045530222222222  0 022222222222 01441 4112211222222 01212222  024162115221332122000 0000000000011 4 04412212011022 0000024333130222222 002222212221233202311241122121221100 3  05 0263  0211100 63 1 8 91222222112222226221222122211111 413223422 01 8 851113334312132022222414014 8 9 411110 92046465334 1 0 1 311
23 022222222220113310 0044420222222222  0 022222222222 04251 2211222222222 01212222  030122111222000122000 0000000000011 2 0352311152002117010032442130222222 002222212221233131123322112222223221 0  00 0000  0000000 00 0 0 02222222222222220022222222200000 000000443 03 9 501114365401031511111402201 5 1 122127 0 036512333 1 0 1 415
